id,url,name,rank,longDescrip,shortDescrip,yearPublished,minPlayers,maxPlayers,bestPlayers,playTime,minTime,maxTime,age,thumbnail,votes,bggRating,avgRating,numWeights,complexity,playerPoll,publisher,gameType,mechanics,category
176396,https://boardgamegeek.com//boardgame/176396/quadropolis,Quadropolis,388,"Each player builds their own metropolis in Quadropolis (first announced as City Mania), but they're competing with one another for the shops, parks, public services and other structures to be placed in them.",Send out your architects. Plan carefully as you build a bustling metropolis.,2016,2,4,3,60,30,60,8,https://cf.geekdo-images.com/y7kVtuCs6EfItCGUloqBAA__thumb/img/SGHJzA_0kYlRzeWTi5s_4JB_EPY=/fit-in/200x150/filters:strip_icc()/pic2840020.jpg,11631,7.02303,7.27022,243,2.2099,"['Hand Management', 'Pattern Building', 'Set Collection', 'Tile Placement', 'Worker Placement, Different Worker Types']",Days of Wonder,['Family Games'],"['Hand Management', 'Pattern Building', 'Set Collection', 'Tile Placement', 'Worker Placement, Different Worker Types']","['City Building', 'Environmental']"
27162,https://boardgamegeek.com//boardgame/27162/kingsburg,Kingsburg,389,"In Kingsburg, players are Lords sent from the King to administer frontier territories.","Grow your realm, influence members of the King's court and fight the forces of winter",2007,2,5,2,90,90,90,13,https://cf.geekdo-images.com/pHFQxD8va6vOrrNfazVzsg__thumb/img/C5cCKKfjEpm87frQIFOOYfzmIyc=/fit-in/200x150/filters:strip_icc()/pic253057.jpg,18689,7.02267,7.18603,1226,2.4274,"['Dice Rolling', 'Worker Placement with Dice Workers']",Stratelibri,"['Family Games', 'Strategy Games']","['Dice Rolling', 'Worker Placement with Dice Workers']","['City Building', 'Dice', 'Fantasy', 'Medieval']"
34219,https://boardgamegeek.com//boardgame/34219/biblios,Biblios,390,THE GAME CONCEPT,"Amass the greatest library of sacred texts, using your wits and meager gold supply.",2007,2,4,1,30,30,30,10,https://cf.geekdo-images.com/w9pHmbMbHEFYtuOUcWcruA__thumb/img/BYid-ptJy9xNI_kK3IDWOGLWJVM=/fit-in/200x150/filters:strip_icc()/pic759154.jpg,15756,7.02255,7.20354,750,1.684,"['Auction/Bidding', 'Auction: Turn Order Until Pass', 'Card Drafting', 'Commodity Speculation', 'Hand Management', 'Set Collection']",Dr. Finn's Games,"['Family Games', 'Strategy Games']","['Auction/Bidding', 'Auction: Turn Order Until Pass', 'Card Drafting', 'Commodity Speculation', 'Hand Management', 'Set Collection']","['Card Game', 'Medieval', 'Religious']"
11170,https://boardgamegeek.com//boardgame/11170/heroscape-master-set-rise-valkyrie,Heroscape Master Set: Rise of the Valkyrie,391,"This Fantasy Battle Board Game comes with dozens of painted plastic miniatures, each representing a warrior from a different era, and hex-based hard plastic terrain pieces which can be put together in many different ways. The warriors include 30 plastic figures, including World War II soldiers, futuristic robots, aliens, a T-Rex-riding orc, a large dragon, and many more.  Each hero or squad has its own card that details both movement and combat abilities.",Distant worlds collide through time and space to battle on 3D landscapes of Valhalla.,2004,2,4,1,90,90,90,8,https://cf.geekdo-images.com/NexswDpzGPW3YGguz9Uhcg__thumb/img/mUDJhf8jTcxmSF9bFJYQm30IGt0=/fit-in/200x150/filters:strip_icc()/pic244662.jpg,7906,7.02021,7.43513,856,2.2909,"['Dice Rolling', 'Grid Movement', 'Hexagon Grid', 'Line of Sight', 'Modular Board', 'Three Dimensional Movement']",Hasbro,"['Customizable Games', 'Thematic Games']","['Dice Rolling', 'Grid Movement', 'Hexagon Grid', 'Line of Sight', 'Modular Board', 'Three Dimensional Movement']","['Adventure', 'Fantasy', 'Fighting', 'Miniatures', 'Science Fiction']"
192153,https://boardgamegeek.com//boardgame/192153/pandemic-reign-cthulhu,Pandemic: Reign of Cthulhu,392,"Beings of ancient evil, known as Old Ones, are threatening to break out of their cosmic prison and awake into the world. Everything you know and love could be destroyed by chaos and madness. Can you and your fellow investigators manage to find and seal every portal in time? Hurry before you lose yourself to insanity.","Close portals, shut down cultists, and stave off insanity before an Old One awakens.",2016,2,4,3,40,40,40,14,https://cf.geekdo-images.com/rwNaEQfzABp7dkpnwn1Ksw__thumb/img/A77zWf8GZ3rPK5FPTitlJuTAoNM=/fit-in/200x150/filters:strip_icc()/pic2866737.png,8553,7.01756,7.40713,161,2.1739,"['Action Points', 'Cooperative Game', 'Hand Management', 'Point to Point Movement', 'Set Collection', 'Trading', 'Variable Player Powers']",Z-Man Games,"['Strategy Games', 'Thematic Games']","['Action Points', 'Cooperative Game', 'Hand Management', 'Point to Point Movement', 'Set Collection', 'Trading', 'Variable Player Powers']","['Horror', 'Novel-based']"
105134,https://boardgamegeek.com//boardgame/105134/risk-legacy,Risk Legacy,393,"This description is spoiler free, containing nothing outside the initial rulebook for the game. Details on why this is important in the description.","Build your forces, dominate the world and deal with new challenges after every game.",2011,3,5,4,60,60,60,13,https://cf.geekdo-images.com/LxKu8_oihOQftb2npGvWMw__thumb/img/-g2SLefjovkUxW7H6sFOmAMjfA4=/fit-in/200x150/filters:strip_icc()/pic1196938.jpg,7793,7.01545,7.40947,278,2.5935,"['Area Movement', 'Card Drafting', 'Dice Rolling', 'Legacy Game', 'Player Elimination', 'Variable Player Powers']",Hasbro,['Strategy Games'],"['Area Movement', 'Card Drafting', 'Dice Rolling', 'Legacy Game', 'Player Elimination', 'Variable Player Powers']","['Science Fiction', 'Wargame']"
18833,https://boardgamegeek.com//boardgame/18833/lord-rings-confrontation,Lord of the Rings: The Confrontation,394,This Deluxe Edition of Reiner Knizia&rsquo;s acclaimed Lord of the Rings: The Confrontation combines a superb craftsmanship with an exciting expansion for this award-winning game.,Get Frodo to Mordor Stratego-style before shadow overtakes him.,2005,2,2,1,30,30,30,14,https://cf.geekdo-images.com/uL9pJAwO9gyJZZjmuWYdyQ__thumb/img/ciJpp3YZwYqeMS_Age-TbIct0bI=/fit-in/200x150/filters:strip_icc()/pic1680704.jpg,5807,7.01318,7.48043,462,2.1948,"['Area Movement', 'Card Play Conflict Resolution', 'Hand Management', 'Secret Unit Deployment', 'Simultaneous Action Selection', 'Variable Player Powers']",Edge Entertainment,['Strategy Games'],"['Area Movement', 'Card Play Conflict Resolution', 'Hand Management', 'Secret Unit Deployment', 'Simultaneous Action Selection', 'Variable Player Powers']","['Adventure', 'Bluffing', 'Deduction', 'Fantasy', 'Movies / TV / Radio theme', 'Novel-based']"
92415,https://boardgamegeek.com//boardgame/92415/skull,Skull,395,Edited description from Bruno Faidutti's write-up of the game in his Ideal Game Library:,"Does the token hide a flower or skull? Bid, bluff and laugh with striking components.",2011,3,6,5,45,15,45,10,https://cf.geekdo-images.com/4E9rSeKJDXiBbKmyMNtM7Q__thumb/img/zLo-17a1UkBwLj3bgr-cTy34Mlk=/fit-in/200x150/filters:strip_icc()/pic1779342.jpg,16232,7.01249,7.20513,450,1.1333,"['Auction/Bidding', 'Hand Management', 'Player Elimination']",Lui-même,['Party Games'],"['Auction/Bidding', 'Hand Management', 'Player Elimination']","['Bluffing', 'Card Game', 'Party Game']"
150658,https://boardgamegeek.com//boardgame/150658/pandemic-cure,Pandemic: The Cure,396,"Pandemic: The Cure, a dice-based version of the popular Pandemic board game, sets up in less than a minute and plays in 30 minutes. As in the board game, four diseases threaten the world and it's up to your team to save humanity. You and your team must keep the world's hotspots in check before they break out of control, while researching cures to the four plagues.",Roll dice to defeat four diseases threatening the world.,2014,2,5,2,30,30,30,8,https://cf.geekdo-images.com/gCeKvj1ULixFOJ7uFawkcg__thumb/img/xD_r6E6ZwYKXH-rtVPhGZoVleC4=/fit-in/200x150/filters:strip_icc()/pic2225998.jpg,9777,7.01162,7.2907,310,2.0581,"['Cooperative Game', 'Dice Rolling', 'Hand Management', 'Point to Point Movement', 'Push Your Luck', 'Re-rolling and Locking', 'Set Collection', 'Solo / Solitaire Game', 'Variable Player Powers']",Z-Man Games,"['Family Games', 'Strategy Games']","['Cooperative Game', 'Dice Rolling', 'Hand Management', 'Point to Point Movement', 'Push Your Luck', 'Re-rolling and Locking', 'Set Collection', 'Solo / Solitaire Game', 'Variable Player Powers']","['Dice', 'Environmental', 'Medical']"
270844,https://boardgamegeek.com//boardgame/270844/imperial-settlers-empires-north,Imperial Settlers: Empires of the North,397,"Imperial Settlers: Empires of the North is a new, standalone card game in the established Imperial Settlers universe, with players heading to the far north where three different factions live: Scotsmen, Inuits, and Vikings. Take on the role of leader, and make your faction into the best empire in the world!",Lead one of 6 asymmetric factions to build an empire and conquer new islands.,2019,1,4,1,90,45,90,10,https://cf.geekdo-images.com/w6HMeWkxsTJM6zC8oxwUfQ__thumb/img/g1qP3Gm2krXidqUYAJCS-xZVz0I=/fit-in/200x150/filters:strip_icc()/pic4543694.jpg,4978,7.01135,7.56801,132,2.8333,"['Hand Management', 'Take That', 'Variable Player Powers', 'Worker Placement']",Portal Games,['Strategy Games'],"['Hand Management', 'Take That', 'Variable Player Powers', 'Worker Placement']","['Ancient', 'Card Game', 'City Building', 'Civilization', 'Exploration', 'Nautical']"
25417,https://boardgamegeek.com//boardgame/25417/battlelore,BattleLore,398,This game is based upon Richard Borg's Command and Colors system. The world of BattleLore meshes history and fantasy together - putting players in command of an array of miniature troops on the battlefields of a Medieval Europe Uchronia at the outset of the Hundred Years War.,"Battle through a Hundred Years War with magic, Goblins, and more.",2006,2,2,2,60,60,60,10,https://cf.geekdo-images.com/cAH5iJ9gQ7aAj4iwUJyvUg__thumb/img/rTfeifO7GrjUv30f_dAs1wbcHLc=/fit-in/200x150/filters:strip_icc()/pic145116.jpg,9134,7.01088,7.36545,1299,2.7644,"['Area Majority / Influence', 'Campaign / Battle Card Driven', 'Command Cards', 'Dice Rolling', 'Grid Movement', 'Hand Management', 'Hexagon Grid', 'Modular Board', 'Variable Player Powers']",Days of Wonder,"['Thematic Games', 'Wargames']","['Area Majority / Influence', 'Campaign / Battle Card Driven', 'Command Cards', 'Dice Rolling', 'Grid Movement', 'Hand Management', 'Hexagon Grid', 'Modular Board', 'Variable Player Powers']","['Fantasy', 'Medieval', 'Miniatures', 'Wargame']"
137408,https://boardgamegeek.com//boardgame/137408/amerigo,Amerigo,399,"In Amerigo, the players help Amerigo Vespucci on his journey to discover new land. The players explore the islands of South America, secure trading routes, and build settlements.","Discover islands, build settlements, and uncover goods and treasure.",2013,2,4,3,90,90,90,10,https://cf.geekdo-images.com/CPTCRbcUGvW-gepKwTvjSg__thumb/img/zRh81ru4inGKVa5BA4_kIY5Xewg=/fit-in/200x150/filters:strip_icc()/pic1824151.jpg,5686,7.00835,7.46129,327,2.9817,"['Action Points', 'Cube Tower', 'Grid Movement', 'Modular Board', 'Tile Placement']",Queen Games,['Strategy Games'],"['Action Points', 'Cube Tower', 'Grid Movement', 'Modular Board', 'Tile Placement']","['Nautical', 'Renaissance']"
62222,https://boardgamegeek.com//boardgame/62222/commands-colors-napoleonics,Commands & Colors: Napoleonics,400,"Commands &amp; Colors: Napoleonics allows you to re-fight epic battles of the Napoleonic era. In this core volume, the focus is on the French and the British, two bitter rivals in the struggle for European preeminence during the time of Napoleon.",Command Colourful Napoleonics.,2010,2,2,1,90,90,90,14,https://cf.geekdo-images.com/eVEF5fs8D22b0Bwj17mNgQ__thumb/img/qzxYJuD92hSlqarpDSdC5j_qo5I=/fit-in/200x150/filters:strip_icc()/pic837162.jpg,2806,7.00709,8.008,252,2.7381,"['Campaign / Battle Card Driven', 'Command Cards', 'Dice Rolling', 'Grid Movement', 'Hand Management', 'Hexagon Grid', 'Modular Board', 'Simulation']",GMT Games,['Wargames'],"['Campaign / Battle Card Driven', 'Command Cards', 'Dice Rolling', 'Grid Movement', 'Hand Management', 'Hexagon Grid', 'Modular Board', 'Simulation']","['Napoleonic', 'Wargame']"
251658,https://boardgamegeek.com//boardgame/251658/sprawlopolis,Sprawlopolis,401,"Jackhammers chattering, trucks beeping, engines roaring, the sounds of construction are everywhere. Sprawlopolis is growing and YOU are in charge of it all. The last team of planners couldn't cut it, so the city turned to your team, the best of the best. If anyone can turn this tiny town into a thriving civic center it's you.",Build the best metropolis by following the planning rules with this 18-card deck.,2018,1,4,2,20,15,20,8,https://cf.geekdo-images.com/aZ3I9B_aEywK4O_qP_Hz9w__thumb/img/8IMkDRysr2XJafkJGGWoWRcj3e0=/fit-in/200x150/filters:strip_icc()/pic4654146.png,6085,7.00463,7.44939,157,1.8471,"['Card Drafting', 'Cooperative Game', 'Drafting', 'Layering', 'Solo / Solitaire Game', 'Tile Placement']",Button Shy,"['Family Games', 'Strategy Games']","['Card Drafting', 'Cooperative Game', 'Drafting', 'Layering', 'Solo / Solitaire Game', 'Tile Placement']","['Card Game', 'City Building', 'Territory Building']"
372,https://boardgamegeek.com//boardgame/372/schotten-totten,Schotten Totten,402,"In Schotten Totten, nine boundary stones lie between you and your opponent.  In front of each, you build poker-like formations of three cards on a side.  Whoever plays the higher-ranking formation wins the stone.  And in a unique twist, you may use your powers of logic to claim a stone even before your opponent has played all three of his cards, by demonstrating that the stone is impossible for him to win.  Successfully claim five stones, or any three adjacent stones, and you win the game.","Place your kilted clansmen, control stones, expand territory & foil the rival clan.",1999,2,2,1,20,20,20,8,https://cf.geekdo-images.com/69mwXe7c6HNYmT6S35Y4zg__thumb/img/97DW-2XWDrSSkgy3XnUJ7f7tLiQ=/fit-in/200x150/filters:strip_icc()/pic2932872.jpg,8513,7.00421,7.3208,410,1.7244,"['Hand Management', 'Set Collection']",ASS Altenburger Spielkarten,['Family Games'],"['Hand Management', 'Set Collection']",['Card Game']
5404,https://boardgamegeek.com//boardgame/5404/amun-re,Amun-Re,403,"Everyone knows of the pyramids on the Nile - eternal monuments of a powerful and beautiful culture, that can still take our breath away. The players (oddly contemporary pharaohs) choose their sites, build their pyramids, and thank Amun Re and the other gods for their bounty.","As Pharoah buy land, trade and build pyramids to your greatness in this Knizia gem!",2003,3,5,2,90,90,90,12,https://cf.geekdo-images.com/wFD0mXh1AZshtsYlrBXyzA__thumb/img/nLzU6sEdEIrWcjgBVOlj-Jfsl6s=/fit-in/200x150/filters:strip_icc()/pic2748305.jpg,8697,7.00399,7.31297,926,3.0378,"['Area Majority / Influence', 'Auction/Bidding', 'Auction: Fixed Placement', 'Constrained Bidding']",Hans im Glück,['Strategy Games'],"['Area Majority / Influence', 'Auction/Bidding', 'Auction: Fixed Placement', 'Constrained Bidding']","['Ancient', 'Economic']"
157969,https://boardgamegeek.com//boardgame/157969/sheriff-nottingham,Sheriff of Nottingham,404,"Prince John is coming to Nottingham! Players, in the role of merchants, see this as an opportunity to make quick profits by selling goods in the bustling city during the Prince's visit. However, players must first get their goods through the city gate, which is under the watch of the Sheriff of Nottingham. Should you play it safe with legal goods and make a profit, or risk it all by sneaking in illicit goods? Be mindful, though, as the Sheriff always has his eyes out for liars and tricksters and if he catches one, he very well may confiscate those goods for himself!","Sell goods for profit, or risk losing it all by slipping contrabands in....",2014,3,5,3,60,60,60,14,https://cf.geekdo-images.com/BBgLFKUzr6tcKtlIM2JSFw__thumb/img/JD5L_XrtkaKINUj8ILZqFMGcTsE=/fit-in/200x150/filters:strip_icc()/pic2075830.jpg,31206,7.00081,7.12345,739,1.6536,"['Betting and Bluffing', 'Bribery', 'Card Drafting', 'Hand Management', 'Negotiation', 'Role Playing', 'Set Collection']",Arcane Wonders,"['Family Games', 'Party Games']","['Betting and Bluffing', 'Bribery', 'Card Drafting', 'Hand Management', 'Negotiation', 'Role Playing', 'Set Collection']","['Bluffing', 'Card Game', 'Humor', 'Medieval', 'Negotiation', 'Novel-based', 'Party Game']"
150,https://boardgamegeek.com//boardgame/150/pitchcar,PitchCar,405,This game entry refers to two nearly identical games that are not compatible with one another. Ages 6 and up.,Flick disks around a wooden race track that you can customize out of the box!,1995,2,8,8,30,30,30,6,https://cf.geekdo-images.com/lvC1qJo4-RQ_zqudi_oRmA__thumb/img/7IuVc3d0QWtb0eCd6PaYHg8Qg2U=/fit-in/200x150/filters:strip_icc()/pic215555.jpg,9971,6.99928,7.26563,649,1.1263,"['Flicking', 'Modular Board', 'Race']",Ferti,"['Family Games', 'Party Games']","['Flicking', 'Modular Board', 'Race']","['Action / Dexterity', ""Children's Game"", 'Party Game', 'Racing', 'Sports']"
146791,https://boardgamegeek.com//boardgame/146791/shadows-brimstone-city-ancients,Shadows of Brimstone: City of the Ancients,406,"Shadows of Brimstone: City of the Ancients is a fast-paced, fully cooperative, dungeon-crawl board game set in the Old West, with a heavy dose of unspeakable horror! Players create characters, taking on the role of a classic Western Hero Archetype, such as the Law Man, Gunslinger, or Saloon Girl. Forming an adventuring posse, the Heroes venture down into the dark mines, overrun with all manner of ancient demons and foul creatures from another world. With tactical gameplay, lots of dice, and a robust card-driven exploration system, no two games are ever the same as the heroes explore the mines finding new enemies to fight, new loot to collect, and new dangers to overcome. Players can even find portals to other worlds, stepping through to continue their adventures on the other side!",Co-op dungeon crawl the monster-ridden Old West mines and frozen Targa otherworld.,2014,1,4,4,120,120,120,12,https://cf.geekdo-images.com/ZnkF6PeVDEOJvc2EHT7ZHw__thumb/img/O6DtRhRClEvh2JMyHUa401D4Rdg=/fit-in/200x150/filters:strip_icc()/pic2037825.jpg,3564,6.99704,7.96791,181,3.3481,"['Cooperative Game', 'Dice Rolling', 'Grid Movement', 'Modular Board', 'Role Playing', 'Variable Player Powers']",Flying Frog Productions,['Thematic Games'],"['Cooperative Game', 'Dice Rolling', 'Grid Movement', 'Modular Board', 'Role Playing', 'Variable Player Powers']","['Adventure', 'American West', 'Exploration', 'Fantasy', 'Fighting', 'Horror', 'Miniatures']"
128996,https://boardgamegeek.com//boardgame/128996/1775-rebellion,1775: Rebellion,407,The Birth of America series continues with The American Revolution.,Four sides maneuver & battle to control colonies in America's War for Independence.,2013,2,4,1,120,60,120,10,https://cf.geekdo-images.com/rTKzRG0b8CtQWYqmCC353w__thumb/img/fivxQMJoJqReqc7c2yghuAFP9Uk=/fit-in/200x150/filters:strip_icc()/pic1386705.jpg,3856,6.99679,7.67521,251,2.2351,"['Area Majority / Influence', 'Area Movement', 'Campaign / Battle Card Driven', 'Command Cards', 'Dice Rolling', 'Die Icon Resolution', 'Team-Based Game', 'Turn Order: Random', 'Variable Player Powers']","Academy Games, Inc.",['Wargames'],"['Area Majority / Influence', 'Area Movement', 'Campaign / Battle Card Driven', 'Command Cards', 'Dice Rolling', 'Die Icon Resolution', 'Team-Based Game', 'Turn Order: Random', 'Variable Player Powers']","['Age of Reason', 'American Indian Wars', 'American Revolutionary War', 'Wargame']"
17226,https://boardgamegeek.com//boardgame/17226/descent-journeys-dark,Descent: Journeys in the Dark,408,"Descent: Journeys in the Dark is a semi-cooperative game in which two to five players will take on the antagonistic roles of heroes and Overlord. Up to four players will choose characters with a wide assortment of skills and innate abilities to be the heroes who will explore dungeons in search of treasure and adventure. One player will take on the role of the Overlord and will control the dungeon's many traps, puzzles, and monsters.",Heroes band together to defeat the Overlord and his minions in epic dungeon battles.,2005,2,5,3,240,120,240,13,https://cf.geekdo-images.com/915Abv-1k4_f_-__SkXybg__thumb/img/gn1-n9C_vhQufKI9aosUfP6_WwA=/fit-in/200x150/filters:strip_icc()/pic249300.jpg,11436,6.99566,7.29665,1273,3.3409,"['Dice Rolling', 'Grid Movement', 'Modular Board', 'Role Playing', 'Team-Based Game', 'Variable Player Powers']",Fantasy Flight Games,['Thematic Games'],"['Dice Rolling', 'Grid Movement', 'Modular Board', 'Role Playing', 'Team-Based Game', 'Variable Player Powers']","['Adventure', 'Exploration', 'Fantasy', 'Fighting', 'Miniatures']"
712,https://boardgamegeek.com//boardgame/712/blood-bowl-third-edition,Blood Bowl (Third Edition),409,"Blood Bowl is a game of Fantasy Football.  The basic game features a match between a human team and an orc team.  Ostensibly the teams are playing football.  In fact each team takes turns moving, blocking and advancing the football down the field.  The game comes with plastic miniatures.",NA,1994,2,2,1,180,180,180,12,https://cf.geekdo-images.com/NfmeYHtstjGoXtfIy3Cf-g__thumb/img/TB-1_nLqgwlqsqVp7Kpd_B7aRdg=/fit-in/200x150/filters:strip_icc()/pic831373.jpg,5361,6.99514,7.54368,376,2.9814,"['Dice Rolling', 'Grid Movement', 'Variable Player Powers']",Games Workshop Ltd.,"['Strategy Games', 'Thematic Games']","['Dice Rolling', 'Grid Movement', 'Variable Player Powers']","['Fantasy', 'Fighting', 'Miniatures', 'Sports']"
83330,https://boardgamegeek.com//boardgame/83330/mansions-madness,Mansions of Madness,410,Description from the publisher:,"Spectral horrors and monstrosities await! Will you defeat them, or be driven mad?",2011,2,5,1,180,120,180,13,https://cf.geekdo-images.com/JtjGOgkaIxnLUeoV56cWFQ__thumb/img/eaj13E1FPWuVbXyBNBpewxXlVD0=/fit-in/200x150/filters:strip_icc()/pic814011.jpg,13018,6.99497,7.29022,736,3.2432,"['Area Movement', 'Dice Rolling', 'Hand Management', 'Modular Board', 'Pick-up and Deliver', 'Role Playing', 'Scenario / Mission / Campaign Game', 'Team-Based Game', 'Variable Player Powers']",Fantasy Flight Games,['Thematic Games'],"['Area Movement', 'Dice Rolling', 'Hand Management', 'Modular Board', 'Pick-up and Deliver', 'Role Playing', 'Scenario / Mission / Campaign Game', 'Team-Based Game', 'Variable Player Powers']","['Adventure', 'Exploration', 'Fantasy', 'Fighting', 'Horror', 'Miniatures', 'Murder/Mystery', 'Puzzle']"
194607,https://boardgamegeek.com//boardgame/194607/mystic-vale,Mystic Vale,411,"A curse has been placed on the Valley of Life. Hearing the spirits of nature cry out for aid, clans of druids have arrived, determined to use their blessings to heal the land and rescue the spirits. It will require courage and also caution, as the curse can overwhelm the careless who wield too much power.",Use the new card-crafting system to bring life and prosperity to the vale.,2016,2,4,1,45,45,45,14,https://cf.geekdo-images.com/2cf8lebaIrJ8Z62HGEs2wQ__thumb/img/_iH-e13A0Suy5CBOZIwdCeKlEXc=/fit-in/200x150/filters:strip_icc()/pic3287905.png,9761,6.99261,7.28738,140,2.2429,"['Deck, Bag, and Pool Building', 'Layering', 'Push Your Luck']",Alderac Entertainment Group,['Strategy Games'],"['Deck, Bag, and Pool Building', 'Layering', 'Push Your Luck']","['Card Game', 'Fantasy']"
136063,https://boardgamegeek.com//boardgame/136063/forbidden-desert,Forbidden Desert,412,Game description from the publisher:,"Work together to escape the desert, before sand buries you or your supplies run dry!",2013,2,5,0,45,45,45,10,https://cf.geekdo-images.com/OU26qQZoHJodxSFKiR5IzA__thumb/img/eDUA8LpBqRjlzJWJYIsIenpF_rA=/fit-in/200x150/filters:strip_icc()/pic1528722.jpg,26989,6.99154,7.12648,862,2.0499,"['Action Points', 'Bias', 'Cooperative Game', 'Grid Movement', 'Hand Management', 'Map Reduction', 'Modular Board', 'Pick-up and Deliver', 'Set Collection', 'Solo / Solitaire Game', 'Square Grid', 'Variable Player Powers']",Gamewright,['Family Games'],"['Action Points', 'Bias', 'Cooperative Game', 'Grid Movement', 'Hand Management', 'Map Reduction', 'Modular Board', 'Pick-up and Deliver', 'Set Collection', 'Solo / Solitaire Game', 'Square Grid', 'Variable Player Powers']","['Adventure', 'Fantasy', 'Science Fiction']"
177639,https://boardgamegeek.com//boardgame/177639/raptor,Raptor,413,Mamma Raptor has escaped from her run and laid her eggs in the park. A team of scientists must neutralize her and capture the baby raptors before they run wild into the forest.,Elude or chomp humans as the mama raptor; neutralize her offspring as the scientists.,2015,2,2,1,30,30,30,9,https://cf.geekdo-images.com/HjZ_VCPeI3vJQcEDsWLvRA__thumb/img/nB38D-IdQk1krkZZbt6pkV8NljU=/fit-in/200x150/filters:strip_icc()/pic2520016.jpg,8507,6.9875,7.30716,205,2.0585,"['Action Points', 'Action Retrieval', 'Action/Event', 'Grid Movement', 'Hand Management', 'Modular Board', 'Simultaneous Action Selection', 'Take That', 'Variable Player Powers']",Matagot,['Strategy Games'],"['Action Points', 'Action Retrieval', 'Action/Event', 'Grid Movement', 'Hand Management', 'Modular Board', 'Simultaneous Action Selection', 'Take That', 'Variable Player Powers']","['Animals', 'Fighting', 'Science Fiction']"
262543,https://boardgamegeek.com//boardgame/262543/wavelength,Wavelength,414,"Wavelength is a social guessing game in which two teams compete to read each other's minds. Teams take turns rotating a dial to where they think a hidden bullseye is located on a spectrum. One of the players on your team &mdash; the Psychic &mdash; knows exactly where the bullseye is, and draws a card with a pair of binaries on it (such as: Job - Career, Rough - Smooth, Fantasy - Sci-Fi, Sad Song - Happy Song, etc). The Psychic must then provide a clue that is *conceptually* where the bullseye is located between those two binaries.",Read your teammates’ minds in this pinpoint party game of infinite possibilities.,2019,2,12,4,45,30,45,14,https://cf.geekdo-images.com/z4fbPdmJg_5yphJEvql4ZA__thumb/img/bxLuHVLF-Y06jWRSKA-tuQ3YYcE=/fit-in/200x150/filters:strip_icc()/pic4552862.png,5933,6.98604,7.44968,93,1.129,"['Betting and Bluffing', 'Cooperative Game', 'Race', 'Targeted Clues', 'Team-Based Game']",Palm Court,['Party Games'],"['Betting and Bluffing', 'Cooperative Game', 'Race', 'Targeted Clues', 'Team-Based Game']",['Party Game']
123123,https://boardgamegeek.com//boardgame/123123/battlecon-devastation-indines,BattleCON: Devastation of Indines,415,"As new villains appear to lay claim to the world of Indines, new heroes rise to challenge them. BattleCON: Devastation of Indines puts you in control of 30 mighty heroes and deadly villains to decide the fate of the world.",Fight head-to-head with thirty characters in this card-based brawler.,2013,1,5,1,45,45,45,10,https://cf.geekdo-images.com/fHaLlnlbJPo52qAOYaY4Yw__thumb/img/CK7EehPmHRP9brSWaj6plslTeRs=/fit-in/200x150/filters:strip_icc()/pic2407334.jpg,3029,6.98525,7.90318,159,3.0881,"['Hand Management', 'Point to Point Movement', 'Simultaneous Action Selection', 'Solo / Solitaire Game', 'Team-Based Game', 'Variable Player Powers']",Level 99 Games,['Strategy Games'],"['Hand Management', 'Point to Point Movement', 'Simultaneous Action Selection', 'Solo / Solitaire Game', 'Team-Based Game', 'Variable Player Powers']","['Card Game', 'Fantasy', 'Fighting']"
62227,https://boardgamegeek.com//boardgame/62227/labyrinth-war-terror-2001,"Labyrinth: The War on Terror, 2001 – ?",416,From the box:,Jihad is no longer a world away. Can the West react in time to win the war on terror?,2010,1,2,1,180,180,180,12,https://cf.geekdo-images.com/Acd8VhTI7yrwGAYNLReurA__thumb/img/xhSrUlTrFh9mJVlezWTow3UPUOg=/fit-in/200x150/filters:strip_icc()/pic859584.jpg,4498,6.98207,7.58986,463,3.6263,"['Action Points', 'Action/Event', 'Area Majority / Influence', 'Campaign / Battle Card Driven', 'Command Cards', 'Dice Rolling', 'Events', 'Hand Management', 'Point to Point Movement', 'Scenario / Mission / Campaign Game', 'Simulation', 'Solo / Solitaire Game', 'Stat Check Resolution', 'Sudden Death Ending', 'Tug of War', 'Variable Player Powers']",GMT Games,"['Strategy Games', 'Wargames']","['Action Points', 'Action/Event', 'Area Majority / Influence', 'Campaign / Battle Card Driven', 'Command Cards', 'Dice Rolling', 'Events', 'Hand Management', 'Point to Point Movement', 'Scenario / Mission / Campaign Game', 'Simulation', 'Solo / Solitaire Game', 'Stat Check Resolution', 'Sudden Death Ending', 'Tug of War', 'Variable Player Powers']","['Arabian', 'Modern Warfare', 'Political', 'Wargame']"
